
273 | {"x":-0.022,"y":-0.179,"z":0.935} | 16907
274 | {"x":0.003,"y":-0.205,"z":0.97} | 16969
275 | {"x":-0.017,"y":-0.168,"z":1.029} | 17031
276 | {"x":-0.012,"y":-0.213,"z":0.963} | 17093
277 | {"x":-0.038,"y":-0.155,"z":0.979} | 17154
278 | {"x":-0.013,"y":-0.165,"z":1.039} | 17216
279 | {"x":-0.047,"y":-0.152,"z":0.951} | 17278
280 | {"x":-0.035,"y":-0.139,"z":0.998} | 17340
281 | {"x":-0.021,"y":-0.127,"z":1.043} | 17402
282 | {"x":-0.046,"y":-0.127,"z":0.982} | 17463
283 | {"x":-0.035,"y":-0.148,"z":0.997} | 17525
284 | {"x":-0.057,"y":-0.107,"z":1.009} | 17588
285 | {"x":-0.044,"y":-0.132,"z":0.999} | 17650
286 | {"x":-0.047,"y":-0.127,"z":1.015} | 17711
287 | {"x":-0.06,"y":-0.123,"z":0.997} | 17773
288 | {"x":-0.066,"y":-0.093,"z":1.027} | 17835
289 | {"x":-0.053,"y":-0.132,"z":0.967} | 17896
290 | {"x":-0.062,"y":-0.116,"z":0.995} | 17958
291 | {"x":-0.051,"y":-0.094,"z":1.055} | 18019
292 | {"x":-0.057,"y":-0.122,"z":0.993} | 18081
293 | {"x":-0.059,"y":-0.126,"z":0.999} | 18143
294 | {"x":-0.078,"y":-0.096,"z":0.992} | 18204
295 | {"x":-0.054,"y":-0.119,"z":1.015} | 18266
296 | {"x":-0.072,"y":-0.109,"z":0.997} | 18327
297 | {"x":-0.071,"y":-0.12,"z":0.99} | 18389
298 | {"x":-0.06,"y":-0.074,"z":1.043} | 18451
299 | {"x":-0.058,"y":-0.098,"z":0.99} | 18513
300 | {"x":-0.072,"y":-0.077,"z":1.026} | 18574
301 | {"x":-0.079,"y":-0.101,"z":0.986} | 18636
302 | {"x":-0.064,"y":-0.073,"z":1.046} | 18698
303 | {"x":-0.085,"y":-0.067,"z":0.997} | 18759
304 | {"x":-0.098,"y":-0.07,"z":0.971} | 18821
305 | {"x":-0.092,"y":-0.104,"z":0.987} | 18882
306 | {"x":-0.094,"y":-0.038,"z":1.051} | 18944
307 | {"x":-0.09,"y":-0.037,"z":1.003} | 19006
308 | {"x":-0.082,"y":-0.064,"z":0.994} | 19068
309 | {"x":-0.064,"y":-0.057,"z":1.031} | 19130
310 | {"x":-0.093,"y":-0.033,"z":0.952} | 19192
311 | {"x":-0.052,"y":-0.061,"z":1.025} | 19253
312 | {"x":-0.084,"y":-0.033,"z":1.016} | 19315
313 | {"x":-0.067,"y":-0.059,"z":1.02} | 19377
314 | {"x":-0.075,"y":-0.049,"z":0.998} | 19438
315 | {"x":-0.069,"y":-0.04,"z":0.993} | 19500
316 | {"x":-0.055,"y":-0.051,"z":1.016} | 19561
317 | {"x":-0.055,"y":-0.064,"z":0.988} | 19623
318 | {"x":-0.062,"y":-0.028,"z":1.031} | 19685
319 | {"x":-0.046,"y":-0.047,"z":1.047} | 19746
320 | {"x":-0.061,"y":-0.046,"z":1.013} | 19808
321 | {"x":-0.053,"y":-0.063,"z":0.999} | 19870
322 | {"x":-0.066,"y":-0.055,"z":0.995} | 19931
323 | {"x":-0.061,"y":-0.045,"z":1.025} | 19993
324 | {"x":-0.048,"y":-0.054,"z":1.031} | 20054
325 | {"x":-0.082,"y":-0.082,"z":0.972} | 20116
326 | {"x":-0.059,"y":-0.067,"z":0.983} | 20177
327 | {"x":-0.033,"y":-0.077,"z":1.028} | 20239
328 | {"x":-0.031,"y":-0.029,"z":1.067} | 20301
329 | {"x":-0.057,"y":-0.047,"z":1.001} | 20362
330 | {"x":-0.034,"y":-0.066,"z":1.013} | 20424
331 | {"x":-0.047,"y":-0.03,"z":1.015} | 20485
332 | {"x":-0.045,"y":-0.045,"z":0.997} | 20549
333 | {"x":-0.052,"y":-0.09,"z":0.956} | 20611
334 | {"x":-0.006,"y":-0.054,"z":1.065} | 20672
335 | {"x":-0.046,"y":-0.03,"z":1.021} | 20734
336 | {"x":-0.034,"y":-0.044,"z":1.033} | 20796
337 | {"x":-0.034,"y":-0.056,"z":1.007} | 20857
338 | {"x":-0.038,"y":-0.046,"z":0.995} | 20919
339 | {"x":-0.034,"y":-0.051,"z":0.997} | 20981
340 | {"x":-0.036,"y":-0.058,"z":0.984} | 21042
341 | {"x":-0.037,"y":-0.011,"z":1.039} | 21104
342 | {"x":-0.018,"y":-0.057,"z":1.024} | 21165
343 | {"x":-0.035,"y":-0.073,"z":1.006} | 21227
344 | {"x":-0.05,"y":-0.051,"z":1.004} | 21288
345 | {"x":-0.063,"y":-0.036,"z":0.999} | 21350
346 | {"x":-0.028,"y":-0.048,"z":1.033} | 21412
347 | {"x":-0.029,"y":-0.056,"z":1.008} | 21474
348 | {"x":-0.049,"y":-0.032,"z":1.007} | 21535
349 | {"x":-0.035,"y":-0.038,"z":1.015} | 21597
350 | {"x":-0.046,"y":-0.041,"z":1.006} | 21659
351 | {"x":-0.047,"y":-0.044,"z":1.025} | 21721
352 | {"x":-0.044,"y":-0.054,"z":0.999} | 21782
353 | {"x":-0.058,"y":-0.03,"z":1.01} | 21844
354 | {"x":-0.05,"y":-0.061,"z":1.003} | 21905
355 | {"x":-0.066,"y":-0.044,"z":1.012} | 21967
356 | {"x":-0.056,"y":-0.066,"z":1.016} | 22029
357 | {"x":-0.055,"y":-0.049,"z":1.025} | 22090
358 | {"x":-0.045,"y":-0.062,"z":1.014} | 22152
359 | {"x":-0.07,"y":-0.047,"z":1.008} | 22213
360 | {"x":-0.089,"y":-0.041,"z":1.018} | 22275
361 | {"x":-0.103,"y":-0.033,"z":1.01} | 22337
362 | {"x":-0.11,"y":-0.019,"z":1.004} | 22399
363 | {"x":-0.087,"y":-0.05,"z":1.027} | 22461
364 | {"x":-0.104,"y":-0.045,"z":1.005} | 22523
365 | {"x":-0.103,"y":-0.055,"z":1.003} | 22585
366 | {"x":-0.122,"y":-0.012,"z":1.01} | 22646
367 | {"x":-0.115,"y":-0.046,"z":1.012} | 22708
368 | {"x":-0.11,"y":-0.043,"z":1.015} | 22770
369 | {"x":-0.107,"y":-0.049,"z":0.999} | 22831
370 | {"x":-0.101,"y":-0.047,"z":1.016} | 22893
371 | {"x":-0.099,"y":-0.063,"z":1.01} | 22954
372 | {"x":-0.084,"y":-0.069,"z":1.012} | 23016
373 | {"x":-0.113,"y":-0.026,"z":1.007} | 23078
374 | {"x":-0.088,"y":-0.068,"z":1.012} | 23140
375 | {"x":-0.094,"y":-0.057,"z":1.006} | 23201
376 | {"x":-0.111,"y":-0.041,"z":1.012} | 23263
377 | {"x":-0.072,"y":-0.108,"z":1.013} | 23325
378 | {"x":-0.103,"y":-0.044,"z":1.017} | 23386
379 | {"x":-0.108,"y":-0.048,"z":1.007} | 23448
380 | {"x":-0.064,"y":-0.077,"z":1.042} | 23509
381 | {"x":-0.09,"y":-0.057,"z":0.996} | 23571
382 | {"x":-0.122,"y":-0.049,"z":0.957} | 23633
383 | {"x":-0.058,"y":-0.121,"z":0.998} | 23696
384 | {"x":-0.071,"y":-0.041,"z":1.082} | 23757
385 | {"x":-0.082,"y":-0.053,"z":1.269} | 23819
386 | {"x":-0.041,"y":-0.044,"z":1.389} | 23881
387 | {"x":-0.15,"y":0.017,"z":1.024} | 23946
388 | {"x":-0.057,"y":-0.084,"z":0.978} | 24004
389 | {"x":-0.105,"y":-0.122,"z":0.913} | 24065
390 | {"x":0.059,"y":-0.162,"z":1.037} | 24127
391 | {"x":0.05,"y":-0.076,"z":0.839} | 24188
392 | {"x":-0.051,"y":-0.026,"z":0.823} | 24250
393 | {"x":-0.095,"y":-0.09,"z":0.759} | 24312
394 | {"x":-0.088,"y":-0.097,"z":0.853} | 24380
395 | {"x":-0.069,"y":-0.077,"z":0.966} | 24443
396 | {"x":-0.045,"y":-0.073,"z":1.049} | 24506
397 | {"x":-0.043,"y":-0.075,"z":1.045} | 24567
398 | {"x":-0.054,"y":-0.056,"z":1.013} | 24628
399 | {"x":-0.047,"y":-0.05,"z":1.028} | 24690
400 | {"x":-0.035,"y":-0.063,"z":1.033} | 24751
401 | {"x":-0.081,"y":-0.046,"z":0.998} | 24813
402 | {"x":-0.028,"y":-0.084,"z":1.019} | 24875
403 | {"x":-0.092,"y":-0.045,"z":0.978} | 24936
404 | {"x":-0.048,"y":-0.032,"z":1.022} | 24998
405 | {"x":-0.051,"y":-0.059,"z":1.023} | 25060
406 | {"x":-0.063,"y":-0.047,"z":0.996} | 25124
407 | {"x":-0.064,"y":-0.045,"z":1.008} | 25185
408 | {"x":-0.02,"y":-0.052,"z":1.061} | 25247
409 | {"x":-0.09,"y":-0.032,"z":1.002} | 25309
410 | {"x":-0.065,"y":-0.045,"z":0.973} | 25370
411 | {"x":-0.05,"y":-0.025,"z":0.988} | 25431
412 | {"x":-0.064,"y":-0.06,"z":0.907} | 25493
413 | {"x":-0.035,"y":-0.027,"z":0.912} | 25555
414 | {"x":-0.057,"y":-0.042,"z":0.855} | 25617
415 | {"x":-0.129,"y":0.022,"z":0.775} | 25678
416 | {"x":-0.007,"y":-0.098,"z":0.861} | 25741
417 | {"x":-0.15,"y":-0.013,"z":0.68} | 25803
418 | {"x":-0.012,"y":0.101,"z":1.219} | 25865
419 | {"x":0.028,"y":0.058,"z":1.256} | 25925
420 | {"x":-0.038,"y":0.016,"z":1.128} | 25988
421 | {"x":0.01,"y":-0.001,"z":1.257} | 26050
422 | {"x":0.025,"y":0.024,"z":1.218} | 26111
423 | {"x":-0.008,"y":-0.016,"z":1.01} | 26173
424 | {"x":-0.03,"y":0.013,"z":0.969} | 26234
425 | {"x":-0.006,"y":0.009,"z":1.026} | 26296
426 | {"x":-0.017,"y":-0.006,"z":0.995} | 26357
427 | {"x":-0.043,"y":0.025,"z":0.991} | 26419
428 | {"x":-0.004,"y":-0.011,"z":1.026} | 26480
429 | {"x":-0.022,"y":0.02,"z":1.033} | 26542
430 | {"x":-0.024,"y":0.014,"z":0.987} | 26605
431 | {"x":-0.004,"y":0.012,"z":1.014} | 26667
432 | {"x":-0.011,"y":0.014,"z":0.998} | 26728
